,CID,tsne_1,tsne_2,link,image
0,151232965,12.170463,-59.36897,https://pubchem.ncbi.nlm.nih.gov/compound/151232965,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/151232965.png
1,143495565,-63.76467,-30.156662,https://pubchem.ncbi.nlm.nih.gov/compound/143495565,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/143495565.png
2,25058517,31.312414,13.631421,https://pubchem.ncbi.nlm.nih.gov/compound/25058517,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/25058517.png
3,136740077,-2.5519006,-33.89375,https://pubchem.ncbi.nlm.nih.gov/compound/136740077,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/136740077.png
4,63174260,-10.141006,-23.402014,https://pubchem.ncbi.nlm.nih.gov/compound/63174260,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/63174260.png
5,14710585,-61.359177,-9.585043,https://pubchem.ncbi.nlm.nih.gov/compound/14710585,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/14710585.png
6,102239287,-61.1109,-9.567039,https://pubchem.ncbi.nlm.nih.gov/compound/102239287,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/102239287.png
7,69255208,-0.61548674,11.596487,https://pubchem.ncbi.nlm.nih.gov/compound/69255208,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/69255208.png
8,80121511,15.005513,-30.949638,https://pubchem.ncbi.nlm.nih.gov/compound/80121511,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/80121511.png
9,149952808,12.184568,-63.604904,https://pubchem.ncbi.nlm.nih.gov/compound/149952808,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/149952808.png
10,88688605,-41.260082,-22.26559,https://pubchem.ncbi.nlm.nih.gov/compound/88688605,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/88688605.png
11,130572517,6.7632155,-12.654078,https://pubchem.ncbi.nlm.nih.gov/compound/130572517,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/130572517.png
12,67305386,12.252582,-12.976259,https://pubchem.ncbi.nlm.nih.gov/compound/67305386,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/67305386.png
13,94964781,-47.79668,18.566484,https://pubchem.ncbi.nlm.nih.gov/compound/94964781,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/94964781.png
14,135392122,-9.506003,6.8780327,https://pubchem.ncbi.nlm.nih.gov/compound/135392122,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/135392122.png
15,23130223,-63.26645,-11.2439,https://pubchem.ncbi.nlm.nih.gov/compound/23130223,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/23130223.png
16,100301511,-14.059756,22.782423,https://pubchem.ncbi.nlm.nih.gov/compound/100301511,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/100301511.png
17,89956591,15.241216,27.538206,https://pubchem.ncbi.nlm.nih.gov/compound/89956591,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/89956591.png
18,80911035,-62.892708,9.604461,https://pubchem.ncbi.nlm.nih.gov/compound/80911035,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/80911035.png
19,148563643,-54.956707,-11.970176,https://pubchem.ncbi.nlm.nih.gov/compound/148563643,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/148563643.png
20,82095369,5.324814,5.4483557,https://pubchem.ncbi.nlm.nih.gov/compound/82095369,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/82095369.png
21,14079742,-53.40879,25.760698,https://pubchem.ncbi.nlm.nih.gov/compound/14079742,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/14079742.png
22,64308493,-27.056002,-24.612497,https://pubchem.ncbi.nlm.nih.gov/compound/64308493,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/64308493.png
23,131435309,23.418045,-23.551842,https://pubchem.ncbi.nlm.nih.gov/compound/131435309,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/131435309.png
24,129876862,-39.914566,37.274075,https://pubchem.ncbi.nlm.nih.gov/compound/129876862,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/129876862.png
25,21951733,-5.610037,-29.840525,https://pubchem.ncbi.nlm.nih.gov/compound/21951733,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/21951733.png
26,12112776,-13.21822,5.334116,https://pubchem.ncbi.nlm.nih.gov/compound/12112776,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12112776.png
27,12285796,-28.671902,6.8271675,https://pubchem.ncbi.nlm.nih.gov/compound/12285796,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12285796.png
28,164077501,-16.444036,5.157745,https://pubchem.ncbi.nlm.nih.gov/compound/164077501,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/164077501.png
29,167068981,-38.155777,-11.474677,https://pubchem.ncbi.nlm.nih.gov/compound/167068981,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/167068981.png
30,82210680,31.417166,-1.4146549,https://pubchem.ncbi.nlm.nih.gov/compound/82210680,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/82210680.png
31,12233617,82.706726,10.876584,https://pubchem.ncbi.nlm.nih.gov/compound/12233617,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12233617.png
32,142131256,47.168655,29.638083,https://pubchem.ncbi.nlm.nih.gov/compound/142131256,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/142131256.png
33,13191222,-56.73454,-15.047333,https://pubchem.ncbi.nlm.nih.gov/compound/13191222,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/13191222.png
34,148781128,-20.711662,-39.67802,https://pubchem.ncbi.nlm.nih.gov/compound/148781128,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/148781128.png
35,62936423,44.12424,-4.512489,https://pubchem.ncbi.nlm.nih.gov/compound/62936423,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/62936423.png
36,132157788,18.358631,-29.131884,https://pubchem.ncbi.nlm.nih.gov/compound/132157788,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/132157788.png
37,68739978,-65.27406,-14.455712,https://pubchem.ncbi.nlm.nih.gov/compound/68739978,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/68739978.png
38,103960508,-15.481533,-33.04655,https://pubchem.ncbi.nlm.nih.gov/compound/103960508,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/103960508.png
39,150198614,10.4593115,-62.63117,https://pubchem.ncbi.nlm.nih.gov/compound/150198614,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/150198614.png
40,15289562,51.713577,25.807173,https://pubchem.ncbi.nlm.nih.gov/compound/15289562,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/15289562.png
41,89479548,-31.797207,-32.966736,https://pubchem.ncbi.nlm.nih.gov/compound/89479548,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/89479548.png
42,149645617,54.121037,-28.980614,https://pubchem.ncbi.nlm.nih.gov/compound/149645617,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/149645617.png
43,144214780,-35.28924,28.276443,https://pubchem.ncbi.nlm.nih.gov/compound/144214780,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/144214780.png
44,71256003,-16.562382,-13.376045,https://pubchem.ncbi.nlm.nih.gov/compound/71256003,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/71256003.png
45,164009763,22.968748,28.614498,https://pubchem.ncbi.nlm.nih.gov/compound/164009763,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/164009763.png
46,58374232,31.320654,14.048487,https://pubchem.ncbi.nlm.nih.gov/compound/58374232,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/58374232.png
47,160851861,-49.811234,-22.161171,https://pubchem.ncbi.nlm.nih.gov/compound/160851861,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/160851861.png
48,21824859,-14.331848,-60.953835,https://pubchem.ncbi.nlm.nih.gov/compound/21824859,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/21824859.png
49,160923758,-55.91677,-13.43784,https://pubchem.ncbi.nlm.nih.gov/compound/160923758,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/160923758.png
50,105435974,-9.528526,-6.774157,https://pubchem.ncbi.nlm.nih.gov/compound/105435974,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/105435974.png
51,130015769,-24.5982,-7.7157745,https://pubchem.ncbi.nlm.nih.gov/compound/130015769,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/130015769.png
52,85923530,-47.459618,25.676207,https://pubchem.ncbi.nlm.nih.gov/compound/85923530,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/85923530.png
53,141340669,36.974705,51.72878,https://pubchem.ncbi.nlm.nih.gov/compound/141340669,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/141340669.png
54,13409992,-29.584293,-47.96086,https://pubchem.ncbi.nlm.nih.gov/compound/13409992,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/13409992.png
55,152443847,5.2668185,-63.210438,https://pubchem.ncbi.nlm.nih.gov/compound/152443847,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/152443847.png
56,129874657,-49.093834,17.08181,https://pubchem.ncbi.nlm.nih.gov/compound/129874657,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/129874657.png
57,85861079,2.0220728,-21.896742,https://pubchem.ncbi.nlm.nih.gov/compound/85861079,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/85861079.png
58,83967490,59.581528,8.601557,https://pubchem.ncbi.nlm.nih.gov/compound/83967490,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/83967490.png
59,54573598,-19.471828,18.025928,https://pubchem.ncbi.nlm.nih.gov/compound/54573598,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/54573598.png
60,61032867,69.280655,15.826437,https://pubchem.ncbi.nlm.nih.gov/compound/61032867,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/61032867.png
61,101302723,-29.705553,-19.805368,https://pubchem.ncbi.nlm.nih.gov/compound/101302723,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/101302723.png
62,12847556,48.51449,26.704453,https://pubchem.ncbi.nlm.nih.gov/compound/12847556,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12847556.png
63,131053487,43.71129,-19.917217,https://pubchem.ncbi.nlm.nih.gov/compound/131053487,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/131053487.png
64,104532272,44.17178,12.738987,https://pubchem.ncbi.nlm.nih.gov/compound/104532272,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/104532272.png
65,135438588,-5.9281545,25.896564,https://pubchem.ncbi.nlm.nih.gov/compound/135438588,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/135438588.png
66,129391571,67.875946,-10.121798,https://pubchem.ncbi.nlm.nih.gov/compound/129391571,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/129391571.png
67,83537790,50.25008,-2.353818,https://pubchem.ncbi.nlm.nih.gov/compound/83537790,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/83537790.png
68,59424711,32.704643,2.6777272,https://pubchem.ncbi.nlm.nih.gov/compound/59424711,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/59424711.png
69,131013903,34.573776,-22.235388,https://pubchem.ncbi.nlm.nih.gov/compound/131013903,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/131013903.png
70,165697895,74.64954,2.1647646,https://pubchem.ncbi.nlm.nih.gov/compound/165697895,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/165697895.png
71,80869660,62.01313,-1.4681356,https://pubchem.ncbi.nlm.nih.gov/compound/80869660,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/80869660.png
72,28796912,-28.462595,20.254335,https://pubchem.ncbi.nlm.nih.gov/compound/28796912,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/28796912.png
73,104809194,-39.494625,3.9896972,https://pubchem.ncbi.nlm.nih.gov/compound/104809194,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/104809194.png
74,114798741,63.30601,-4.016719,https://pubchem.ncbi.nlm.nih.gov/compound/114798741,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/114798741.png
75,43824830,-51.47409,-18.60367,https://pubchem.ncbi.nlm.nih.gov/compound/43824830,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/43824830.png
76,141164672,63.41827,-23.970968,https://pubchem.ncbi.nlm.nih.gov/compound/141164672,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/141164672.png
77,150918259,59.42134,-30.422813,https://pubchem.ncbi.nlm.nih.gov/compound/150918259,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/150918259.png
78,103129316,-28.772747,21.637629,https://pubchem.ncbi.nlm.nih.gov/compound/103129316,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/103129316.png
79,42077210,59.08279,25.760077,https://pubchem.ncbi.nlm.nih.gov/compound/42077210,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/42077210.png
80,59775487,-50.32662,-21.264353,https://pubchem.ncbi.nlm.nih.gov/compound/59775487,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/59775487.png
81,152856205,-69.04412,-12.806048,https://pubchem.ncbi.nlm.nih.gov/compound/152856205,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/152856205.png
82,69883717,-23.54117,32.092937,https://pubchem.ncbi.nlm.nih.gov/compound/69883717,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/69883717.png
83,89963839,41.86775,-17.959644,https://pubchem.ncbi.nlm.nih.gov/compound/89963839,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/89963839.png
84,23399566,20.8304,8.367674,https://pubchem.ncbi.nlm.nih.gov/compound/23399566,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/23399566.png
85,92993376,-5.3872557,-30.762281,https://pubchem.ncbi.nlm.nih.gov/compound/92993376,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/92993376.png
86,165420682,49.17706,-30.008896,https://pubchem.ncbi.nlm.nih.gov/compound/165420682,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/165420682.png
87,164054118,1.4609448,-19.138165,https://pubchem.ncbi.nlm.nih.gov/compound/164054118,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/164054118.png
88,12581808,8.155394,22.341465,https://pubchem.ncbi.nlm.nih.gov/compound/12581808,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12581808.png
89,103963620,51.67711,29.91457,https://pubchem.ncbi.nlm.nih.gov/compound/103963620,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/103963620.png
90,101516617,-4.11807,-25.125841,https://pubchem.ncbi.nlm.nih.gov/compound/101516617,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/101516617.png
91,57315454,-26.862015,28.951685,https://pubchem.ncbi.nlm.nih.gov/compound/57315454,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/57315454.png
92,131336999,33.877205,-17.730398,https://pubchem.ncbi.nlm.nih.gov/compound/131336999,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/131336999.png
93,106520661,10.205275,40.43922,https://pubchem.ncbi.nlm.nih.gov/compound/106520661,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/106520661.png
94,136614276,6.6550264,16.94513,https://pubchem.ncbi.nlm.nih.gov/compound/136614276,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/136614276.png
95,135059523,-27.740805,-37.160774,https://pubchem.ncbi.nlm.nih.gov/compound/135059523,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/135059523.png
96,121000896,38.453003,1.7078446,https://pubchem.ncbi.nlm.nih.gov/compound/121000896,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/121000896.png
97,82576039,11.152926,51.003944,https://pubchem.ncbi.nlm.nih.gov/compound/82576039,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/82576039.png
98,119080624,33.007824,22.174946,https://pubchem.ncbi.nlm.nih.gov/compound/119080624,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/119080624.png
99,69289887,1.6574473,3.1350539,https://pubchem.ncbi.nlm.nih.gov/compound/69289887,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/69289887.png
100,21616156,54.329235,17.425694,https://pubchem.ncbi.nlm.nih.gov/compound/21616156,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/21616156.png
101,91511299,-26.81355,-48.567364,https://pubchem.ncbi.nlm.nih.gov/compound/91511299,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/91511299.png
102,71360857,-40.446682,-15.592512,https://pubchem.ncbi.nlm.nih.gov/compound/71360857,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/71360857.png
103,77025514,-15.623138,-41.44316,https://pubchem.ncbi.nlm.nih.gov/compound/77025514,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/77025514.png
104,57838814,6.5437202,-0.28800482,https://pubchem.ncbi.nlm.nih.gov/compound/57838814,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/57838814.png
105,145326239,29.09794,54.438217,https://pubchem.ncbi.nlm.nih.gov/compound/145326239,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/145326239.png
106,150564345,3.019266,-61.924713,https://pubchem.ncbi.nlm.nih.gov/compound/150564345,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/150564345.png
107,28410101,1.7404932,19.775143,https://pubchem.ncbi.nlm.nih.gov/compound/28410101,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/28410101.png
108,12394029,49.272133,24.512693,https://pubchem.ncbi.nlm.nih.gov/compound/12394029,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12394029.png
109,79346892,-56.66023,16.97584,https://pubchem.ncbi.nlm.nih.gov/compound/79346892,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/79346892.png
110,45119723,-12.3533945,-30.059963,https://pubchem.ncbi.nlm.nih.gov/compound/45119723,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/45119723.png
111,71229831,-30.043528,23.040476,https://pubchem.ncbi.nlm.nih.gov/compound/71229831,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/71229831.png
112,162635971,3.8565598,13.951767,https://pubchem.ncbi.nlm.nih.gov/compound/162635971,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/162635971.png
113,11202350,-2.5272915,-33.913998,https://pubchem.ncbi.nlm.nih.gov/compound/11202350,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/11202350.png
114,584203,-73.0922,-23.320013,https://pubchem.ncbi.nlm.nih.gov/compound/584203,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/584203.png
115,152254332,11.380072,-62.60741,https://pubchem.ncbi.nlm.nih.gov/compound/152254332,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/152254332.png
116,45078019,-9.310338,27.012772,https://pubchem.ncbi.nlm.nih.gov/compound/45078019,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/45078019.png
117,61268270,12.938026,30.807636,https://pubchem.ncbi.nlm.nih.gov/compound/61268270,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/61268270.png
118,83601097,12.677827,-29.344046,https://pubchem.ncbi.nlm.nih.gov/compound/83601097,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/83601097.png
119,64898350,-69.31939,-14.48127,https://pubchem.ncbi.nlm.nih.gov/compound/64898350,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/64898350.png
120,4052394,-51.154892,-11.493412,https://pubchem.ncbi.nlm.nih.gov/compound/4052394,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/4052394.png
121,13255874,16.935389,-23.683317,https://pubchem.ncbi.nlm.nih.gov/compound/13255874,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/13255874.png
122,10466507,-73.24011,-24.238667,https://pubchem.ncbi.nlm.nih.gov/compound/10466507,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/10466507.png
123,97701429,4.34718,-32.250523,https://pubchem.ncbi.nlm.nih.gov/compound/97701429,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/97701429.png
124,10820652,16.589542,-31.547535,https://pubchem.ncbi.nlm.nih.gov/compound/10820652,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/10820652.png
125,154409530,2.6662621,-53.70841,https://pubchem.ncbi.nlm.nih.gov/compound/154409530,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/154409530.png
126,90245800,-9.923973,9.344934,https://pubchem.ncbi.nlm.nih.gov/compound/90245800,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/90245800.png
127,85540514,44.95632,-0.061324026,https://pubchem.ncbi.nlm.nih.gov/compound/85540514,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/85540514.png
128,62647603,-10.31797,-41.29122,https://pubchem.ncbi.nlm.nih.gov/compound/62647603,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/62647603.png
129,87191442,-11.85558,-18.47931,https://pubchem.ncbi.nlm.nih.gov/compound/87191442,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/87191442.png
130,169042,-25.392426,3.3594537,https://pubchem.ncbi.nlm.nih.gov/compound/169042,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/169042.png
131,152344752,-15.195682,-51.025105,https://pubchem.ncbi.nlm.nih.gov/compound/152344752,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/152344752.png
132,68058191,-0.54080427,4.9105167,https://pubchem.ncbi.nlm.nih.gov/compound/68058191,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/68058191.png
133,146414048,-69.85609,-11.98198,https://pubchem.ncbi.nlm.nih.gov/compound/146414048,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/146414048.png
134,53403329,-58.3765,11.661599,https://pubchem.ncbi.nlm.nih.gov/compound/53403329,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/53403329.png
135,14668550,-64.53882,20.672539,https://pubchem.ncbi.nlm.nih.gov/compound/14668550,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/14668550.png
136,152311887,-1.8362072,-55.30284,https://pubchem.ncbi.nlm.nih.gov/compound/152311887,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/152311887.png
137,5055517,23.924095,-39.036697,https://pubchem.ncbi.nlm.nih.gov/compound/5055517,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/5055517.png
138,105262425,-36.278152,-11.96656,https://pubchem.ncbi.nlm.nih.gov/compound/105262425,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/105262425.png
139,61213688,-49.912952,-24.300129,https://pubchem.ncbi.nlm.nih.gov/compound/61213688,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/61213688.png
140,151772449,-4.073252,-53.456844,https://pubchem.ncbi.nlm.nih.gov/compound/151772449,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/151772449.png
141,156651719,13.639728,-4.0439854,https://pubchem.ncbi.nlm.nih.gov/compound/156651719,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/156651719.png
142,12433200,-16.308535,28.479555,https://pubchem.ncbi.nlm.nih.gov/compound/12433200,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/12433200.png
143,142071943,-29.21001,-5.782916,https://pubchem.ncbi.nlm.nih.gov/compound/142071943,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/142071943.png
144,117204251,20.004564,-11.162742,https://pubchem.ncbi.nlm.nih.gov/compound/117204251,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/117204251.png
145,94344071,6.2347765,20.607708,https://pubchem.ncbi.nlm.nih.gov/compound/94344071,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/upconverting_synthesizeable/94344071.png
