,cid,CanonicalSMILES,overall_score,tsne_1,tsne_2,image,link
1808788,1808788,C1CC(=CC2=CC(=CC=C2)Cl)C(=O)C3=CC=CC=C31,0.45622534243281343,35.270317,19.85685,https://upconverting.blob.core.windows.net/redox-components/1808788.png,https://pubchem.ncbi.nlm.nih.gov/compound/1808788
1550156,1550156,C1CC(=CC2=CC(=CC=C2)Cl)C(=O)C3=CC=CC=C31,0.45622534243281343,35.270317,19.85685,https://upconverting.blob.core.windows.net/redox-components/1550156.png,https://pubchem.ncbi.nlm.nih.gov/compound/1550156
11196659,11196659,C1C[N+]2=C3N1C(=O)NC(=O)C3=NC4=CC=CC=C42.[Cl-],0.4563257851781719,14.546186,-18.592096,https://upconverting.blob.core.windows.net/redox-components/11196659.png,https://pubchem.ncbi.nlm.nih.gov/compound/11196659
123358,123358,C1C2=CC=CC=C2C(=O)C1=O,0.45633031933956575,41.628624,15.806991,https://upconverting.blob.core.windows.net/redox-components/123358.png,https://pubchem.ncbi.nlm.nih.gov/compound/123358
93567,93567,CC1=CC=C(C=C1)N=[N+](C2=CC=C(C=C2)C)[O-],0.45636662542675344,10.610965,29.131784,https://upconverting.blob.core.windows.net/redox-components/93567.png,https://pubchem.ncbi.nlm.nih.gov/compound/93567
248617,248617,C1=CC=C2C(=C1)C3=C(C2=O)C=C(C=C3)I,0.4565161150093969,50.292274,23.93294,https://upconverting.blob.core.windows.net/redox-components/248617.png,https://pubchem.ncbi.nlm.nih.gov/compound/248617
12984537,12984537,CC(C)(C)C1=CC=C(C=C1)C2=CC=CC=N2,0.4565358078633538,-1.0855348,-46.005272,https://upconverting.blob.core.windows.net/redox-components/12984537.png,https://pubchem.ncbi.nlm.nih.gov/compound/12984537
61385,61385,CC(C)CC1=CC=CC=N1,0.45658263353439316,-11.27743,-45.451183,https://upconverting.blob.core.windows.net/redox-components/61385.png,https://pubchem.ncbi.nlm.nih.gov/compound/61385
591878,591878,C1=CC2=C(C=C1I)C(=O)C3=C2C=CC(=C3)I,0.4566615029374904,49.094433,26.336458,https://upconverting.blob.core.windows.net/redox-components/591878.png,https://pubchem.ncbi.nlm.nih.gov/compound/591878
10607746,10607746,C1CN(CCC1CN)C2=CC=NC=C2,0.4568835456616431,-40.882362,27.742882,https://upconverting.blob.core.windows.net/redox-components/10607746.png,https://pubchem.ncbi.nlm.nih.gov/compound/10607746
12904677,12904677,CC(C)(C#N)C1=CC=CC=N1,0.4570493799508567,-5.747358,-44.479073,https://upconverting.blob.core.windows.net/redox-components/12904677.png,https://pubchem.ncbi.nlm.nih.gov/compound/12904677
642851,642851,B(CC)(CC)C1=CN=CC=C1,0.45712868186079797,-57.709156,-2.08096,https://upconverting.blob.core.windows.net/redox-components/642851.png,https://pubchem.ncbi.nlm.nih.gov/compound/642851
4076431,4076431,C1CC2=C(CC1=O)C(=CC(=C2)F)F,0.4573453877223385,35.783527,11.690712,https://upconverting.blob.core.windows.net/redox-components/4076431.png,https://pubchem.ncbi.nlm.nih.gov/compound/4076431
81357,81357,CC1=C2CCCC(=O)C2=CC=C1,0.4575281628043094,38.409584,11.29695,https://upconverting.blob.core.windows.net/redox-components/81357.png,https://pubchem.ncbi.nlm.nih.gov/compound/81357
10888204,10888204,C1CC2=CC=CC=C2CC1C=O,0.4578306376991481,41.710598,11.026472,https://upconverting.blob.core.windows.net/redox-components/10888204.png,https://pubchem.ncbi.nlm.nih.gov/compound/10888204
6834,6834,CN(C)CCC(C1=CC=C(C=C1)Br)C2=CC=CC=N2,0.4578306934524105,-10.33623,-48.74329,https://upconverting.blob.core.windows.net/redox-components/6834.png,https://pubchem.ncbi.nlm.nih.gov/compound/6834
569563,569563,C1=CC=C(C=C1)C(=O)C2=CC(=CC(=C2)F)F,0.45799679626828466,62.371876,-21.58689,https://upconverting.blob.core.windows.net/redox-components/569563.png,https://pubchem.ncbi.nlm.nih.gov/compound/569563
126976778,126976778,CC(C)(CN)C1=CN=C(C=C1)N(C)C,0.4581932131896812,-16.830223,-3.057822,https://upconverting.blob.core.windows.net/redox-components/126976778.png,https://pubchem.ncbi.nlm.nih.gov/compound/126976778
589903,589903,C1=CC(=NC=C1C(F)(F)F)C2=NC=C(C=C2)C(F)(F)F,0.4582351345049525,-20.5742,-4.3770905,https://upconverting.blob.core.windows.net/redox-components/589903.png,https://pubchem.ncbi.nlm.nih.gov/compound/589903
69674,69674,CC(C)C1=CC=NC=C1,0.4583465326206104,-28.068327,29.891663,https://upconverting.blob.core.windows.net/redox-components/69674.png,https://pubchem.ncbi.nlm.nih.gov/compound/69674
23686,23686,CC1=NC2=CC=CC=C2N=C1,0.458420170108413,11.24223,-14.842851,https://upconverting.blob.core.windows.net/redox-components/23686.png,https://pubchem.ncbi.nlm.nih.gov/compound/23686
55266318,55266318,C1=CN=C(C2=C1C(=NC=C2)Cl)Cl,0.458446601891991,-17.20182,-16.293175,https://upconverting.blob.core.windows.net/redox-components/55266318.png,https://pubchem.ncbi.nlm.nih.gov/compound/55266318
18177723,18177723,CC1=CN=CC(=C1C#N)C,0.4585617773822759,-9.754628,1.0589739,https://upconverting.blob.core.windows.net/redox-components/18177723.png,https://pubchem.ncbi.nlm.nih.gov/compound/18177723
10782837,10782837,C[N+]1=CC=CC(=C1)C2=NC(=CC=C2)Cl.[I-],0.4586863979489301,9.646068,0.65680957,https://upconverting.blob.core.windows.net/redox-components/10782837.png,https://pubchem.ncbi.nlm.nih.gov/compound/10782837
588800,588800,CC1=NC2=CC=CC=C2N=C1C=O,0.4587161778798948,13.178979,-15.078111,https://upconverting.blob.core.windows.net/redox-components/588800.png,https://pubchem.ncbi.nlm.nih.gov/compound/588800
83854974,83854974,C1CC(C2=CC=CC=C2C1=O)(F)F,0.45885778843336134,40.378067,17.230934,https://upconverting.blob.core.windows.net/redox-components/83854974.png,https://pubchem.ncbi.nlm.nih.gov/compound/83854974
79529,79529,CC1(C2=CC=CC=C2C(=O)C3=CC=CC=C31)C,0.4594804981150326,42.499912,20.69624,https://upconverting.blob.core.windows.net/redox-components/79529.png,https://pubchem.ncbi.nlm.nih.gov/compound/79529
16228881,16228881,C1CCN(CC1)C2=NC=CC(=C2)CN,0.4595118375339824,-30.254707,-19.48709,https://upconverting.blob.core.windows.net/redox-components/16228881.png,https://pubchem.ncbi.nlm.nih.gov/compound/16228881
576829,576829,CC1=CC=C(C=C1)C(=O)C(C)C,0.4599963897568912,42.699623,-29.171736,https://upconverting.blob.core.windows.net/redox-components/576829.png,https://pubchem.ncbi.nlm.nih.gov/compound/576829
76296,76296,CCCCC(CCCC)C1=CC=NC=C1,0.46000243421221515,-26.8671,35.935337,https://upconverting.blob.core.windows.net/redox-components/76296.png,https://pubchem.ncbi.nlm.nih.gov/compound/76296
8651,8651,C1=CC=C(C=C1)C(=O)C(=O)C2=CC=CC=C2,0.46012661899242174,54.556694,-17.618637,https://upconverting.blob.core.windows.net/redox-components/8651.png,https://pubchem.ncbi.nlm.nih.gov/compound/8651
135564697,135564697,C1=C[N+](=CC=C1C=NO)CCC[N+]2=CC=C(C=C2)C=NO.[Cl-].[Cl-],0.4601776512653284,-7.154685,30.018612,https://upconverting.blob.core.windows.net/redox-components/135564697.png,https://pubchem.ncbi.nlm.nih.gov/compound/135564697
564216,564216,CC1=CN=C(C=C1)Br,0.4605896437875207,-7.557403,-3.5404558,https://upconverting.blob.core.windows.net/redox-components/564216.png,https://pubchem.ncbi.nlm.nih.gov/compound/564216
71433589,71433589,C1=CC=NC=C1.N.N.[Cl-].Cl[Pt],0.46063117851039925,-33.617405,23.889933,https://upconverting.blob.core.windows.net/redox-components/71433589.png,https://pubchem.ncbi.nlm.nih.gov/compound/71433589
231507,231507,C1CCC2=C(C1)C=CC(=C2)C(=O)CCl,0.46069192766593947,43.78074,-22.520456,https://upconverting.blob.core.windows.net/redox-components/231507.png,https://pubchem.ncbi.nlm.nih.gov/compound/231507
7936,7936,CC1=CC(=NC=C1)C,0.4608252791570439,-19.83295,-20.58535,https://upconverting.blob.core.windows.net/redox-components/7936.png,https://pubchem.ncbi.nlm.nih.gov/compound/7936
15546464,15546464,CC(=O)C1=CC=CC(=C1)C2CC2,0.4609762823132211,50.59859,-30.970894,https://upconverting.blob.core.windows.net/redox-components/15546464.png,https://pubchem.ncbi.nlm.nih.gov/compound/15546464
11050,11050,C1=CC2=C3C(=C1)C=CC(=O)C3=CC=C2,0.4614502034457534,51.733715,16.703224,https://upconverting.blob.core.windows.net/redox-components/11050.png,https://pubchem.ncbi.nlm.nih.gov/compound/11050
5376425,5376425,CN(C)C1=CC=C(C=C1)C=CC2=CC=CC=N2,0.46162623303889594,-11.284767,-39.728462,https://upconverting.blob.core.windows.net/redox-components/5376425.png,https://pubchem.ncbi.nlm.nih.gov/compound/5376425
10724,10724,C1CC2=CC=CC=C2C(=O)C1,0.4619218640567961,39.795475,14.077787,https://upconverting.blob.core.windows.net/redox-components/10724.png,https://pubchem.ncbi.nlm.nih.gov/compound/10724
6020577,6020577,C1=CC=C(C=C1)C=CC=CC(=O)C2=CC=C(C=C2)C3=CC=CC=C3,0.4619464087928624,56.54483,-3.794829,https://upconverting.blob.core.windows.net/redox-components/6020577.png,https://pubchem.ncbi.nlm.nih.gov/compound/6020577
318182,318182,C1=CC=C(C=C1)C2=CC=C(C=C2)C(=O)CC(=O)C(F)(F)F,0.46200154272031896,44.90554,-16.64719,https://upconverting.blob.core.windows.net/redox-components/318182.png,https://pubchem.ncbi.nlm.nih.gov/compound/318182
10241,10241,C1=CC=C2C(=C1)C3=CC=CC=C3C2=O,0.4623187470804804,49.355892,21.005161,https://upconverting.blob.core.windows.net/redox-components/10241.png,https://pubchem.ncbi.nlm.nih.gov/compound/10241
11438308,11438308,C1=CC=NC(=C1)C2=CC(=CC(=N2)C3=CC=CC=N3)C4=CC=NC=C4,0.4625004443753653,1.6064717,-43.339943,https://upconverting.blob.core.windows.net/redox-components/11438308.png,https://pubchem.ncbi.nlm.nih.gov/compound/11438308
45835600,45835600,CC1=CC(=C(C(=C1)C)C(=O)C=C(C(F)(F)F)[O-])C.[Na+],0.46263973209487247,35.364647,-26.978596,https://upconverting.blob.core.windows.net/redox-components/45835600.png,https://pubchem.ncbi.nlm.nih.gov/compound/45835600
23670626,23670626,CC1=CC(=C(C(=C1)C)C(=O)C=C(C(F)(F)F)[O-])C.[Na+],0.46263973209487247,35.364708,-26.978315,https://upconverting.blob.core.windows.net/redox-components/23670626.png,https://pubchem.ncbi.nlm.nih.gov/compound/23670626
22952996,22952996,CC1=C(C(=CN=C1C)N)C,0.4628818444265636,-3.6985579,-1.9474001,https://upconverting.blob.core.windows.net/redox-components/22952996.png,https://pubchem.ncbi.nlm.nih.gov/compound/22952996
17804552,17804552,CC(C)(C)C1=CN=C(C=C1)Cl,0.46302911940216884,-16.33375,-0.6370874,https://upconverting.blob.core.windows.net/redox-components/17804552.png,https://pubchem.ncbi.nlm.nih.gov/compound/17804552
23677974,23677974,CC1(CC(=O)C2=CC=CC=C2C1=O)S(=O)(=O)[O-].O.O.O.[Na+],0.4630645571960648,40.690002,20.216805,https://upconverting.blob.core.windows.net/redox-components/23677974.png,https://pubchem.ncbi.nlm.nih.gov/compound/23677974
4988991,4988991,C1COCCN1C(CN)C2=CN=CC=C2,0.46315028359451527,-66.13666,6.3254185,https://upconverting.blob.core.windows.net/redox-components/4988991.png,https://pubchem.ncbi.nlm.nih.gov/compound/4988991
4614385,4614385,CCC1CCC2=CC=CC=C2C1=O,0.46340594265712565,43.154644,13.425436,https://upconverting.blob.core.windows.net/redox-components/4614385.png,https://pubchem.ncbi.nlm.nih.gov/compound/4614385
11217563,11217563,C[Si](C)(CC=C)C1=CC=CC=N1,0.46346150581182255,-8.570726,-43.14031,https://upconverting.blob.core.windows.net/redox-components/11217563.png,https://pubchem.ncbi.nlm.nih.gov/compound/11217563
11121125,11121125,B(F)(F)F.[B-](F)(F)(F)F.C1=CC=NC=C1.C1=CC=[N+](C=C1)F,0.46354420834280924,-32.26413,22.235174,https://upconverting.blob.core.windows.net/redox-components/11121125.png,https://pubchem.ncbi.nlm.nih.gov/compound/11121125
4400213,4400213,C1CCC(NCC1)C2=CN=CC=C2,0.4637533594550957,-56.012203,15.470253,https://upconverting.blob.core.windows.net/redox-components/4400213.png,https://pubchem.ncbi.nlm.nih.gov/compound/4400213
17750271,17750271,B(C1=C(C=CC=N1)C)(O)O,0.46392598842719285,-4.936243,-31.237377,https://upconverting.blob.core.windows.net/redox-components/17750271.png,https://pubchem.ncbi.nlm.nih.gov/compound/17750271
165384,165384,CC(=O)N1CCCC1C2=CN=CC=C2,0.46396709720243484,-60.37929,19.04881,https://upconverting.blob.core.windows.net/redox-components/165384.png,https://pubchem.ncbi.nlm.nih.gov/compound/165384
122824,122824,CCN(CC)C(C)CN1C2=CC=CC=C2SC3=CC=CC=C31.Cl,0.46402757127210714,15.670052,46.70681,https://upconverting.blob.core.windows.net/redox-components/122824.png,https://pubchem.ncbi.nlm.nih.gov/compound/122824
68311,68311,C1=CC=C(C=C1)NC2=CC=CC=C2.Cl,0.46408157165921526,12.018414,17.06899,https://upconverting.blob.core.windows.net/redox-components/68311.png,https://pubchem.ncbi.nlm.nih.gov/compound/68311
69920,69920,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)C(=O)CCl,0.4641000194662989,18.361952,44.958206,https://upconverting.blob.core.windows.net/redox-components/69920.png,https://pubchem.ncbi.nlm.nih.gov/compound/69920
14915116,14915116,C1CC2=C(C=CC(=C2)F)C(=O)C1,0.4641710163994267,36.320034,11.369696,https://upconverting.blob.core.windows.net/redox-components/14915116.png,https://pubchem.ncbi.nlm.nih.gov/compound/14915116
50850635,50850635,C1CCC2=C(C1)C=CC(=C2)C(=O)CC#N,0.4642669348222023,43.74382,-22.460733,https://upconverting.blob.core.windows.net/redox-components/50850635.png,https://pubchem.ncbi.nlm.nih.gov/compound/50850635
76002,76002,C1CCN(CC1)C2=CC=NC=C2,0.46427070891722566,-40.197144,26.546919,https://upconverting.blob.core.windows.net/redox-components/76002.png,https://pubchem.ncbi.nlm.nih.gov/compound/76002
80554,80554,CN(C)CCC1=CC=CC=N1,0.4643848066204245,-14.569681,-46.85128,https://upconverting.blob.core.windows.net/redox-components/80554.png,https://pubchem.ncbi.nlm.nih.gov/compound/80554
2827924,2827924,CC1=CC(=NC2=CC=CC=C12)C3=NC4=CC=CC=C4C(=C3)C,0.46439236136967854,9.413451,-14.7484665,https://upconverting.blob.core.windows.net/redox-components/2827924.png,https://pubchem.ncbi.nlm.nih.gov/compound/2827924
5378199,5378199,C1CC(=CC2=CC3=CC=CC=C3C=C2)C(=O)C4=CC=CC=C41,0.46465400257514305,34.352005,19.59281,https://upconverting.blob.core.windows.net/redox-components/5378199.png,https://pubchem.ncbi.nlm.nih.gov/compound/5378199
1139597,1139597,C1CNCCC1C2=CC=NC=C2,0.46465815670335164,-44.510555,23.338873,https://upconverting.blob.core.windows.net/redox-components/1139597.png,https://pubchem.ncbi.nlm.nih.gov/compound/1139597
108190520,108190520,CC1=C(C(=NC=C1)C(C)C)N,0.4649493585071754,-23.707655,-22.424147,https://upconverting.blob.core.windows.net/redox-components/108190520.png,https://pubchem.ncbi.nlm.nih.gov/compound/108190520
22630888,22630888,C1=CN=CC=C1CCC=O,0.4650803445294728,-32.154545,36.98924,https://upconverting.blob.core.windows.net/redox-components/22630888.png,https://pubchem.ncbi.nlm.nih.gov/compound/22630888
2737553,2737553,C1=CC=C(C=C1)C(=O)C2=CC(=C(C=C2)C(F)(F)F)F,0.46533788735999115,66.02408,-21.6361,https://upconverting.blob.core.windows.net/redox-components/2737553.png,https://pubchem.ncbi.nlm.nih.gov/compound/2737553
343659,343659,CN1C2=C(C(=O)N(C1=O)C)N=C(C(=N2)C3=CC=CC=C3)C4=CC=CC=C4,0.4653888638796354,16.120583,11.033271,https://upconverting.blob.core.windows.net/redox-components/343659.png,https://pubchem.ncbi.nlm.nih.gov/compound/343659
7330471,7330471,CC1=C(C=CN=C1C)N,0.46549314303248696,-23.903496,-22.677032,https://upconverting.blob.core.windows.net/redox-components/7330471.png,https://pubchem.ncbi.nlm.nih.gov/compound/7330471
267191,267191,CC1=CC=C(C=C1)N=NN(C)N=NC2=CC=C(C=C2)C,0.4658235698436447,10.342386,28.046677,https://upconverting.blob.core.windows.net/redox-components/267191.png,https://pubchem.ncbi.nlm.nih.gov/compound/267191
57285230,57285230,CC1=CC(=NC=C1)C2=NC=CC(=C2)CCl,0.46593232740462776,-18.804234,-23.802973,https://upconverting.blob.core.windows.net/redox-components/57285230.png,https://pubchem.ncbi.nlm.nih.gov/compound/57285230
19063442,19063442,CCC(C1=CC=NC=C1)N,0.46593459448532476,-28.82285,31.235006,https://upconverting.blob.core.windows.net/redox-components/19063442.png,https://pubchem.ncbi.nlm.nih.gov/compound/19063442
70179,70179,C1=CC=C2C=C(C=CC2=C1)C(=O)CC(=O)C(F)(F)F,0.46597230263952133,39.65596,-10.205496,https://upconverting.blob.core.windows.net/redox-components/70179.png,https://pubchem.ncbi.nlm.nih.gov/compound/70179
10823,10823,CCC1=CN=CC=C1,0.4660346637567053,-59.444016,-3.0781844,https://upconverting.blob.core.windows.net/redox-components/10823.png,https://pubchem.ncbi.nlm.nih.gov/compound/10823
74257,74257,C1=CC(=CN=C1)CNCC2=CN=CC=C2,0.4660916880112772,-61.336826,-4.0351357,https://upconverting.blob.core.windows.net/redox-components/74257.png,https://pubchem.ncbi.nlm.nih.gov/compound/74257
14593447,14593447,CC1(C=CC2=CC=CC=C2C1=O)C,0.46618566035367515,42.01739,20.646297,https://upconverting.blob.core.windows.net/redox-components/14593447.png,https://pubchem.ncbi.nlm.nih.gov/compound/14593447
81718,81718,CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C.Cl,0.46619742170479644,5.6261926,-6.2141423,https://upconverting.blob.core.windows.net/redox-components/81718.png,https://pubchem.ncbi.nlm.nih.gov/compound/81718
70146,70146,C1=CC=C2C(=C1)C=CC=C2C(=O)Cl,0.46631556858888645,39.645927,-5.4244356,https://upconverting.blob.core.windows.net/redox-components/70146.png,https://pubchem.ncbi.nlm.nih.gov/compound/70146
83053,83053,CC1=CC(=NC=C1)NCC2=CC=CC=C2,0.46631637456970837,-19.780346,-25.489971,https://upconverting.blob.core.windows.net/redox-components/83053.png,https://pubchem.ncbi.nlm.nih.gov/compound/83053
4626539,4626539,C1=CC=C(C=C1)N2C3=CC=CC=C3SC2=S,0.4664587419099418,12.547447,15.258892,https://upconverting.blob.core.windows.net/redox-components/4626539.png,https://pubchem.ncbi.nlm.nih.gov/compound/4626539
62471619,62471619,CN(C)CC1=CC(=NC=C1)Cl,0.46653690699993094,-26.131405,-17.009373,https://upconverting.blob.core.windows.net/redox-components/62471619.png,https://pubchem.ncbi.nlm.nih.gov/compound/62471619
93963,93963,C1CNC2=CC=CC=C2SC1,0.4666614718133228,23.432476,34.43461,https://upconverting.blob.core.windows.net/redox-components/93963.png,https://pubchem.ncbi.nlm.nih.gov/compound/93963
63264532,63264532,C1=CC(=CN=C1)CCS(=O)(=O)Cl,0.4667830685125132,-58.524517,-5.6291122,https://upconverting.blob.core.windows.net/redox-components/63264532.png,https://pubchem.ncbi.nlm.nih.gov/compound/63264532
84414,84414,CCN(CC[N+]1=CC=CC=C1)C2=CC=CC=C2.[Cl-],0.466809179295772,9.743006,20.131994,https://upconverting.blob.core.windows.net/redox-components/84414.png,https://pubchem.ncbi.nlm.nih.gov/compound/84414
87864,87864,C1=CC=C2C(=C1)N(C3=CC=CC=C3S2)C(=O)Cl,0.4669556482905553,18.40208,44.850273,https://upconverting.blob.core.windows.net/redox-components/87864.png,https://pubchem.ncbi.nlm.nih.gov/compound/87864
91809614,91809614,C1CC(CNC1)C2=CC=NC=C2.Cl.Cl,0.46696735060881056,-45.335796,22.990627,https://upconverting.blob.core.windows.net/redox-components/91809614.png,https://pubchem.ncbi.nlm.nih.gov/compound/91809614
7593,7593,C1=CC=C(C=C1)CC(=O)CC2=CC=CC=C2,0.46697496111132697,47.169376,-11.125552,https://upconverting.blob.core.windows.net/redox-components/7593.png,https://pubchem.ncbi.nlm.nih.gov/compound/7593
43494,43494,C1=CC=C2C(=C1)C=CC3=C2C4=CC=CC5=C4C(=CC=C5)C3=O,0.46737669929672426,53.47014,17.224588,https://upconverting.blob.core.windows.net/redox-components/43494.png,https://pubchem.ncbi.nlm.nih.gov/compound/43494
2762711,2762711,B(C1=C(C=CN=C1)C)(O)O,0.4675795407066301,-33.243122,9.782232,https://upconverting.blob.core.windows.net/redox-components/2762711.png,https://pubchem.ncbi.nlm.nih.gov/compound/2762711
55265280,55265280,B(C1=CC(=NC=C1C)F)(O)O,0.46767583588298733,-3.629373,1.6818852,https://upconverting.blob.core.windows.net/redox-components/55265280.png,https://pubchem.ncbi.nlm.nih.gov/compound/55265280
4047033,4047033,CC[Si](CC)(CC)N(C1=CC=CC=C1)N(C2=CC=CC=C2)[Si](CC)(CC)CC,0.467698493571542,10.588014,19.77515,https://upconverting.blob.core.windows.net/redox-components/4047033.png,https://pubchem.ncbi.nlm.nih.gov/compound/4047033
58526497,58526497,B1(OC(C(O1)(C)C)(C)C)C2=CC=C(C=C2)C3=CC=NC=C3,0.46771737716507333,-27.209097,21.477354,https://upconverting.blob.core.windows.net/redox-components/58526497.png,https://pubchem.ncbi.nlm.nih.gov/compound/58526497
2723838,2723838,CC1=NC2=C(C=C1)C=CC3=C2N=C(C=C3)C.O.Cl,0.46773248010437396,5.6648884,-6.17682,https://upconverting.blob.core.windows.net/redox-components/2723838.png,https://pubchem.ncbi.nlm.nih.gov/compound/2723838
6200,6200,C1=CC(=CC=C1C=O)C2=CC=C(C=C2)C=O,0.4680511455644104,24.08914,0.83913684,https://upconverting.blob.core.windows.net/redox-components/6200.png,https://pubchem.ncbi.nlm.nih.gov/compound/6200
5709046,5709046,C1=CC=C(C=C1)C=CC=CC(=O)C2=CC=C(C=C2)F,0.4682207014749887,54.904602,-2.2936845,https://upconverting.blob.core.windows.net/redox-components/5709046.png,https://pubchem.ncbi.nlm.nih.gov/compound/5709046
15569631,15569631,C1=CC=C(C=C1)NS(=O)(=O)N,0.4682758321228416,11.310406,16.172777,https://upconverting.blob.core.windows.net/redox-components/15569631.png,https://pubchem.ncbi.nlm.nih.gov/compound/15569631
16659,16659,C1=CC=C2C(=C1)N=C(C(=N2)Cl)Cl,0.46828759019435917,9.932682,-18.267977,https://upconverting.blob.core.windows.net/redox-components/16659.png,https://pubchem.ncbi.nlm.nih.gov/compound/16659
688200,688200,CN(C)C1=CC=C(C=C1)C=CC2=CC=NC=C2,0.4683159155846562,-21.9814,30.014824,https://upconverting.blob.core.windows.net/redox-components/688200.png,https://pubchem.ncbi.nlm.nih.gov/compound/688200
4175799,4175799,CC1=CC(=C(C=N1)C)N,0.46831968967967946,-3.224162,-1.4727751,https://upconverting.blob.core.windows.net/redox-components/4175799.png,https://pubchem.ncbi.nlm.nih.gov/compound/4175799
254289,254289,C1CCN(CC1)CC2=CC=CC=N2,0.46845029566879165,-17.732008,-47.973064,https://upconverting.blob.core.windows.net/redox-components/254289.png,https://pubchem.ncbi.nlm.nih.gov/compound/254289
65149,65149,CC1=CC(=C2C=CC3=C(C=C(N=C3C2=N1)C)C4=CC=CC=C4)C5=CC=CC=C5,0.46849868738702344,4.087772,-11.627815,https://upconverting.blob.core.windows.net/redox-components/65149.png,https://pubchem.ncbi.nlm.nih.gov/compound/65149
111696,111696,CCCCCCCC(=O)CC(=O)C1=CC=CC=C1,0.4687535896628669,48.27415,-14.782631,https://upconverting.blob.core.windows.net/redox-components/111696.png,https://pubchem.ncbi.nlm.nih.gov/compound/111696
817630,817630,CC1=C(C=NC=C1)Br,0.46925620965967413,-32.24068,7.5198474,https://upconverting.blob.core.windows.net/redox-components/817630.png,https://pubchem.ncbi.nlm.nih.gov/compound/817630
5242583,5242583,CC1=NC(=CC=C1)P(C2=CC=CC=C2)C3=CC=CC=C3,0.46929208651962145,5.36655,-8.134748,https://upconverting.blob.core.windows.net/redox-components/5242583.png,https://pubchem.ncbi.nlm.nih.gov/compound/5242583
6450296,6450296,C1=CC=C(C=C1)[NH3+].[I-],0.4693713884295628,13.078038,15.761996,https://upconverting.blob.core.windows.net/redox-components/6450296.png,https://pubchem.ncbi.nlm.nih.gov/compound/6450296
70517,70517,C1CN(CCN1)C2=CC=NC=C2,0.46941967192087347,-42.79076,27.33828,https://upconverting.blob.core.windows.net/redox-components/70517.png,https://pubchem.ncbi.nlm.nih.gov/compound/70517
7581,7581,C1=CC=C(C=C1)CC2=CC=CC=N2,0.4694733480280587,-13.304546,-43.375656,https://upconverting.blob.core.windows.net/redox-components/7581.png,https://pubchem.ncbi.nlm.nih.gov/compound/7581
15592,15592,CC1=NC=CC2=CC=CC=C12,0.4696130682544099,2.2443216,-22.705547,https://upconverting.blob.core.windows.net/redox-components/15592.png,https://pubchem.ncbi.nlm.nih.gov/compound/15592
166445,166445,CCC(=O)C1CCC(C2=CC=CC=C12)(C)C,0.470035206886476,40.348606,22.462149,https://upconverting.blob.core.windows.net/redox-components/166445.png,https://pubchem.ncbi.nlm.nih.gov/compound/166445
146155927,146155927,C#CC1=C2CCNCC2=NC=C1.Cl.Cl,0.47009977605149084,-33.167152,-30.610226,https://upconverting.blob.core.windows.net/redox-components/146155927.png,https://pubchem.ncbi.nlm.nih.gov/compound/146155927
82510,82510,CC1=CC=CC=C1C2=CC=CC=N2,0.47020405848394614,-1.5439999,-40.471233,https://upconverting.blob.core.windows.net/redox-components/82510.png,https://pubchem.ncbi.nlm.nih.gov/compound/82510
11378683,11378683,C1=CC=NC(=C1)C2=CC=CC=N2,0.4703947552299416,-0.79699874,-43.016586,https://upconverting.blob.core.windows.net/redox-components/11378683.png,https://pubchem.ncbi.nlm.nih.gov/compound/11378683
23077770,23077770,CC1=NC=C(C=C1)CCN,0.4704208168191453,-10.579594,-9.435425,https://upconverting.blob.core.windows.net/redox-components/23077770.png,https://pubchem.ncbi.nlm.nih.gov/compound/23077770
24192279,24192279,C1=CC=C(C=C1)N.I,0.4705665815008205,2.484661,18.652666,https://upconverting.blob.core.windows.net/redox-components/24192279.png,https://pubchem.ncbi.nlm.nih.gov/compound/24192279
2762708,2762708,B(C1=CC(=CN=C1)C)(O)O,0.47058168444012116,-6.6653585,0.5674535,https://upconverting.blob.core.windows.net/redox-components/2762708.png,https://pubchem.ncbi.nlm.nih.gov/compound/2762708
21275764,21275764,CC1=C(C=CN=C1Cl)Cl,0.47061567097295315,-17.522522,-16.491535,https://upconverting.blob.core.windows.net/redox-components/21275764.png,https://pubchem.ncbi.nlm.nih.gov/compound/21275764
139573,139573,C[Si](C)(C)C1=CC=CC=N1,0.4707365108853767,-7.303346,-43.11447,https://upconverting.blob.core.windows.net/redox-components/139573.png,https://pubchem.ncbi.nlm.nih.gov/compound/139573
10874,10874,CCCCC1=CN=CC=C1,0.47081392574780634,-57.37566,-4.1437316,https://upconverting.blob.core.windows.net/redox-components/10874.png,https://pubchem.ncbi.nlm.nih.gov/compound/10874
140539,140539,C1=CC=C2C(=C1)C=CN=C2Cl,0.4708365834363609,1.7894828,-22.266205,https://upconverting.blob.core.windows.net/redox-components/140539.png,https://pubchem.ncbi.nlm.nih.gov/compound/140539
13857,13857,CC1=CC=[N+](C=C1)[O-],0.4709215497684409,11.754335,4.8863444,https://upconverting.blob.core.windows.net/redox-components/13857.png,https://pubchem.ncbi.nlm.nih.gov/compound/13857
688320,688320,C1=CC=C(C=C1)CCCC2=CC=[N+](C=C2)[O-],0.47094420745699556,10.490043,10.832888,https://upconverting.blob.core.windows.net/redox-components/688320.png,https://pubchem.ncbi.nlm.nih.gov/compound/688320
