,CID,smiles,tsne_1,tsne_2,image,link
716,103338712,COCCN(CC=C)C(=O)CC1CNC2=CC=CC=C12,56.62747,-40.57515,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103338712.png,https://pubchem.ncbi.nlm.nih.gov/compound/103338712
717,54579957,CN1CCC2=C(C1)C3=CC=CC=C3N2CCC4=CC=NC=C4,-27.298208,35.57861,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54579957.png,https://pubchem.ncbi.nlm.nih.gov/compound/54579957
718,71357181,CC12CCCCC1N(C3=CC=CC=C23)C,5.423602,41.15724,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71357181.png,https://pubchem.ncbi.nlm.nih.gov/compound/71357181
719,5821227,C1=CC=C(C(=C1)C=CC2=CC=NC=C2)N,-65.24076,6.3218865,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/5821227.png,https://pubchem.ncbi.nlm.nih.gov/compound/5821227
720,11064113,CC(=O)C1=CC=C(C=C1)N(C)C2=CC=CC=C2,-3.3122842,-31.991718,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/11064113.png,https://pubchem.ncbi.nlm.nih.gov/compound/11064113
721,103863126,CCC1(CNC2=C1C=C(C=C2)F)C,-21.952353,2.147122,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103863126.png,https://pubchem.ncbi.nlm.nih.gov/compound/103863126
722,25220003,C1=CC=C(C=C1)N(CC(=O)NCCC2=CC=CC=C2F)CC(=O)O,22.333052,-30.287804,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/25220003.png,https://pubchem.ncbi.nlm.nih.gov/compound/25220003
723,54319,CC1=CC=CC=C1N2CCN(CC2)C3=CC=C(C=C3)N=CC4=CC(=C(C=C4[N+](=O)[O-])OC)OC,-39.230106,74.10662,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54319.png,https://pubchem.ncbi.nlm.nih.gov/compound/54319
724,7394374,CN(C)C1=CC=C(C=C1)C2CC(=NN2C(=O)CCCC(=O)O)C3=CC=CC=C3,-1.2786853,-77.42453,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7394374.png,https://pubchem.ncbi.nlm.nih.gov/compound/7394374
725,13685878,CCCCCCCCC1=CC=CC=C1NC2=CC=CC=C2CCCCCCCC,-21.688816,-37.38427,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/13685878.png,https://pubchem.ncbi.nlm.nih.gov/compound/13685878
726,166253809,CC(CNCC1=C(C=CC(=C1)F)N(C)C)C(=O)O,7.114592,-55.84038,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/166253809.png,https://pubchem.ncbi.nlm.nih.gov/compound/166253809
727,12637467,C1=CC=C(C=C1)C(=O)N2C=CC=CC3=CC=CC=C32,36.543175,25.979216,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/12637467.png,https://pubchem.ncbi.nlm.nih.gov/compound/12637467
728,8443278,CC1=CC=CC=C1CNC(=O)C[NH+]2CCN(CC2)C3=CC=CC=C3O,64.23863,7.8725934,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/8443278.png,https://pubchem.ncbi.nlm.nih.gov/compound/8443278
729,54712,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=O)C(C(C)C)N3C(=O)C4=CC=CC=C4C3=O,54.28354,7.5173035,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54712.png,https://pubchem.ncbi.nlm.nih.gov/compound/54712
730,11064832,CC1=CC=C(C=C1)C2=NCC(=O)NC3=CC=CC=C32,-12.555672,19.154623,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/11064832.png,https://pubchem.ncbi.nlm.nih.gov/compound/11064832
731,103339656,CC1=C(C=CC(=C1)C=CC(=O)O)N(CCOC)CC=C,34.106236,-50.76506,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/103339656.png,https://pubchem.ncbi.nlm.nih.gov/compound/103339656
732,54580943,CN1CCC2=C(C1)C3=C(N2CCC4=CC=NC=C4)C=CC(=C3)C(=O)O,27.852362,-1.8983356,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54580943.png,https://pubchem.ncbi.nlm.nih.gov/compound/54580943
733,59823921,CC1=CC=C(C=C1)N(C)C(=O)C(C)CC(=O)O,5.1453066,-57.77184,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/59823921.png,https://pubchem.ncbi.nlm.nih.gov/compound/59823921
734,55210,CC[N+](CC)(CC1=CC=CC=C1)CC(=O)NC2=C(C=C(C=C2C)C)C,10.221139,-38.013474,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/55210.png,https://pubchem.ncbi.nlm.nih.gov/compound/55210
735,27842480,COC1=CC=C(C=C1)OCCN2CCN(CC2)C(=O)C3=CC4=CC=CC=C4N3,31.087938,-20.267271,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/27842480.png,https://pubchem.ncbi.nlm.nih.gov/compound/27842480
736,8443826,COC1=C(C=C(C(=C1)C=CC(=O)C2=CC(=CC=C2)N3CCCC3=O)[N+](=O)[O-])OC,-32.74805,81.51167,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/8443826.png,https://pubchem.ncbi.nlm.nih.gov/compound/8443826
737,55231,CC1=C(C(=CC=C1)C)N(CC(C)CN(C)C)C(=O)CC2=CC=CC=C2,1.4635998,-55.758934,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/55231.png,https://pubchem.ncbi.nlm.nih.gov/compound/55231
738,15784162,C1=CC=C2C(=C1)C(=C=O)C=N2,-8.272103,10.848265,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/15784162.png,https://pubchem.ncbi.nlm.nih.gov/compound/15784162
739,1104173,CC1=CC(=C(C=C1)C)C2C(N3C(C2(C#N)C#N)C=CC4=CC=CC=C43)C(=O)C5=CC=CC=C5,35.713955,37.161205,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1104173.png,https://pubchem.ncbi.nlm.nih.gov/compound/1104173
740,61921616,CCNC(C)(CCCN(CC)C1=CC=CC=C1C)C(=O)O,5.687029,-35.604694,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/61921616.png,https://pubchem.ncbi.nlm.nih.gov/compound/61921616
741,7395694,CCC1=CC=C(C=C1)C2=NOC3(C2)C(C4=CC=CC=C4N3C)(C)C,7.3512964,46.431835,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/7395694.png,https://pubchem.ncbi.nlm.nih.gov/compound/7395694
742,61921828,CCN(CCCC(C)(C(=O)OCC)N)C1=CC=CC=C1C,44.20947,-53.409096,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/61921828.png,https://pubchem.ncbi.nlm.nih.gov/compound/61921828
743,580281,CCC12CCCN3C1C4(CC3)C(CC2)NC5=CC=CC=C45,-23.159773,23.638344,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/580281.png,https://pubchem.ncbi.nlm.nih.gov/compound/580281
744,54582000,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C4CCN(CC4)C)CCC5=CN=CC=C5,-29.356897,37.58084,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54582000.png,https://pubchem.ncbi.nlm.nih.gov/compound/54582000
745,54581999,CC1=CC2=C(C=C1)N(C3=C2CN(CC3)C4CCN(CC4)C)CCC5=CC=CC=N5,-29.443396,37.637325,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54581999.png,https://pubchem.ncbi.nlm.nih.gov/compound/54581999
746,50911994,CCN1C2=C(C=C(C=C2)S(=O)(=O)[O-])C(C1=CC=CC3=[N+](C4=C(C3(C)C)C=C(C=C4)S(=O)(=O)[O-])CCCCCC(=O)ON5C(=O)CCC5=O)(C)C.[K+],18.378963,77.9168,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/50911994.png,https://pubchem.ncbi.nlm.nih.gov/compound/50911994
747,133749776,CN(CC1=CC=CC=C1N2CCCC2)S(=O)(=O)C3=C(C(=C(C=C3)F)F)F,6.3224053,12.346407,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/133749776.png,https://pubchem.ncbi.nlm.nih.gov/compound/133749776
748,71359571,CC(C)C1=C(C(=CC=C1)C(C)C)NCC=C,-46.29246,-16.195023,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71359571.png,https://pubchem.ncbi.nlm.nih.gov/compound/71359571
749,49863781,CCC1=CC2=C(C=C1)N=C(S2)C3=CC=C(C=C3)N,-58.476128,16.784838,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/49863781.png,https://pubchem.ncbi.nlm.nih.gov/compound/49863781
750,56520,CCC1=CC=CC=C1N=NC2=CC=C(C=C2)N(C)C,-54.140957,-1.7928132,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/56520.png,https://pubchem.ncbi.nlm.nih.gov/compound/56520
751,16833775,CCOC(=O)C(=CN1CCC2=CC=CC=C21)C#N,51.264233,-31.087301,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/16833775.png,https://pubchem.ncbi.nlm.nih.gov/compound/16833775
752,56658,CN1CCC(CC1)N2C(=O)CN=C(C3=CC=CC=C32)C4=CC=CC=C4,-3.8783128,39.410236,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/56658.png,https://pubchem.ncbi.nlm.nih.gov/compound/56658
753,53534038,CC1=CC(=C(C(=C1)C)NC(=O)CNC(=O)CN(C)CC(=O)NCC(F)(F)F)C,20.452059,-30.00985,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/53534038.png,https://pubchem.ncbi.nlm.nih.gov/compound/53534038
754,99671392,CC1C(C2=C(N1C)C=CC(=C2)C=NC3=C(C=C(C=C3)C4(CCCCC4)C5=CC(=C(C=C5)N=CC6=CC7=C(C=C6)N(C(C7(C)C)C)C)C)C)(C)C,-20.867369,42.902306,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/99671392.png,https://pubchem.ncbi.nlm.nih.gov/compound/99671392
755,99671394,CC1C(C2=C(N1C)C=CC(=C2)C=NC3=C(C=C(C=C3)C4(CCCCC4)C5=CC(=C(C=C5)N=CC6=CC7=C(C=C6)N(C(C7(C)C)C)C)C)C)(C)C,-20.867369,42.902306,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/99671394.png,https://pubchem.ncbi.nlm.nih.gov/compound/99671394
756,116448698,CCOC1=CC(=C(C=C1)NCC2=CC(=CC(=C2)F)O)C,-24.560099,-19.598574,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/116448698.png,https://pubchem.ncbi.nlm.nih.gov/compound/116448698
757,63495668,CCC(C)(CN1CC(CC2=CC=CC=C21)C)C(=O)O,47.09728,17.559639,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/63495668.png,https://pubchem.ncbi.nlm.nih.gov/compound/63495668
758,3726977,CCN(CC(COC1=CC=C(C=C1)OC)O)C2=C(C=CC(=C2)O)C,-24.096146,-20.67601,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/3726977.png,https://pubchem.ncbi.nlm.nih.gov/compound/3726977
759,63495822,CCN(CC1(CCCCC1)C(=O)O)C2=CC=C(C=C2)C,38.768436,-8.390773,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/63495822.png,https://pubchem.ncbi.nlm.nih.gov/compound/63495822
760,1105558,CC1=CC=C(C=C1)N2C(=O)C(=CC3=CC(=C(C=C3[N+](=O)[O-])OC)OC)C(=N2)C,-39.793556,79.01072,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1105558.png,https://pubchem.ncbi.nlm.nih.gov/compound/1105558
761,110681912,CC(=O)N1CC(C2=CC=CC=C21)CC(=O)NCCOC,64.67036,-32.48492,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/110681912.png,https://pubchem.ncbi.nlm.nih.gov/compound/110681912
762,110681917,CC(=O)N1CC(C2=CC=CC=C21)CC(=O)NCCN3CCOCC3,69.43189,6.180326,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/110681917.png,https://pubchem.ncbi.nlm.nih.gov/compound/110681917
763,10543127,CCN1C2=C(C=C(C=C2)C3=NC4=CC=CC=C4O3)C5=CC=CC=C51,-70.27592,23.419144,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/10543127.png,https://pubchem.ncbi.nlm.nih.gov/compound/10543127
764,143188140,CN(C)C1=C(C=C(C=C1)F)C=C,-62.374386,0.037073668,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/143188140.png,https://pubchem.ncbi.nlm.nih.gov/compound/143188140
765,135848160,CC(=O)N(C=CC=CC=CC1=[N+](C2=C(C1(C)C)C3=CC=CC=C3C=C2)CCCCS(=O)(=O)[O-])C4=CC=CC=C4,18.422535,70.34572,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/135848160.png,https://pubchem.ncbi.nlm.nih.gov/compound/135848160
766,18931939,CC1=CC=CC=C1N.OS(=O)(=O)O,9.317798,-6.9957614,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/18931939.png,https://pubchem.ncbi.nlm.nih.gov/compound/18931939
767,130605300,CCC1=C(C=C(C=C1)NC(=O)N)F,13.727099,-31.71031,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/130605300.png,https://pubchem.ncbi.nlm.nih.gov/compound/130605300
768,1630561,CC(C)(C)C1=CC=C(C=C1)C(=O)N(CC2=CC3=CC=CC=C3NC2=O)C4CCCCC4,45.47817,-12.481334,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1630561.png,https://pubchem.ncbi.nlm.nih.gov/compound/1630561
769,71360891,CC1(C(N(C2=CC=CC=C21)C)C=CC3=C(C=CC(=C3)[N+](=O)[O-])O)C,-32.67697,65.3758,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71360891.png,https://pubchem.ncbi.nlm.nih.gov/compound/71360891
770,105439649,CC(C)(C)CC1=C(C=CC(=C1)F)N,-42.542965,-1.1841707,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/105439649.png,https://pubchem.ncbi.nlm.nih.gov/compound/105439649
771,18408136,CCCC1=CC=C(C=C1)N(CC2=CC=CC=C2)CC3=CC=CC=C3,-59.632313,-9.064961,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/18408136.png,https://pubchem.ncbi.nlm.nih.gov/compound/18408136
772,1630939,CC1=CC=C(C=C1)NC(=O)NC2=CC=CC=C2C,11.666663,-24.849337,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1630939.png,https://pubchem.ncbi.nlm.nih.gov/compound/1630939
773,4252480,CC1CC2=CC=CC=C2N(C1)C,5.893049,39.20333,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4252480.png,https://pubchem.ncbi.nlm.nih.gov/compound/4252480
774,4252482,CC1=CC=C(C=C1)C(=NC2=CC=CC=C2)C3=CC=C(C=C3)C,-32.855934,-7.8255653,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4252482.png,https://pubchem.ncbi.nlm.nih.gov/compound/4252482
775,115925910,CCC(CC)(CN1CCC2=CC=CC=C21)O,11.635453,29.962759,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/115925910.png,https://pubchem.ncbi.nlm.nih.gov/compound/115925910
776,582649,CCOC(=O)NC(C(F)(F)F)(C(F)(F)F)NCCC1C=NC2=CC=CC=C12,46.431976,-47.655396,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/582649.png,https://pubchem.ncbi.nlm.nih.gov/compound/582649
777,1631325,CCC1=CC2=C(C=C1)OC(=CC2=NC3=CC=C(C=C3)N(C)C)C4=CC=CC=C4,-57.618202,-10.60945,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/1631325.png,https://pubchem.ncbi.nlm.nih.gov/compound/1631325
778,58560,CN(C)CCOC1=CC=CC=C1C=NC2=CC=CC=C2,-27.394054,-11.144486,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/58560.png,https://pubchem.ncbi.nlm.nih.gov/compound/58560
779,58564,CN(C)CCOC1=CC=CC=C1CNC2=CC=CC=C2,-33.8755,-16.414097,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/58564.png,https://pubchem.ncbi.nlm.nih.gov/compound/58564
780,69264585,CN1CC2(CCNCC2)C3=C1C=CC(=C3)F,-7.670429,33.664272,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/69264585.png,https://pubchem.ncbi.nlm.nih.gov/compound/69264585
781,40953131,CC1=NC2=CC=CC=C2C(=O)N1C3=CC=C(C=C3)C(=O)NC(C)CCC4=CC=CC=C4,22.588785,-7.493436,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/40953131.png,https://pubchem.ncbi.nlm.nih.gov/compound/40953131
782,10020165,C1CCCC(CCC1)CN2CCC(CC2)N3C(=O)CC4=CC=CC=C43,-0.3440409,35.625565,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/10020165.png,https://pubchem.ncbi.nlm.nih.gov/compound/10020165
783,54584885,CN1CCC2=C(C1)C3=C(N2CCC4=CN=CC=C4)C=CC(=C3)C(F)(F)F,-27.74719,36.233868,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54584885.png,https://pubchem.ncbi.nlm.nih.gov/compound/54584885
784,97052257,CCN(CC1=CC=CC(=C1)C)C2=CC=C(C=C2)N=NC3=CC=C(C4=CC=CC=C43)N=NC5=CC=CC(=C5)C,-55.369484,-3.0608914,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/97052257.png,https://pubchem.ncbi.nlm.nih.gov/compound/97052257
785,59001,C=CCN1CCCCC1CC2=CNC3=CC=CC=C32,-25.331884,25.597128,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/59001.png,https://pubchem.ncbi.nlm.nih.gov/compound/59001
786,98625367,CC1(C2=CC=CC=C2N(C13C=CC4=C(O3)C=C(C=C4)N(CC5=CC=CC=C5)CC6=CC=CC=C6)C7=CC=CC=C7)C,-6.7418246,65.98265,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/98625367.png,https://pubchem.ncbi.nlm.nih.gov/compound/98625367
787,92858344,CC1(C2=CC=CC=C2[N+](=C1C=CC=CC3=CC=CC=C3)C)C,-31.026278,7.239628,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/92858344.png,https://pubchem.ncbi.nlm.nih.gov/compound/92858344
788,583703,CC1=C2CCNC2=CC=C1,-26.88882,16.024734,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/583703.png,https://pubchem.ncbi.nlm.nih.gov/compound/583703
789,5302339,C1=CC=C2C(=C1)C=CC3N2C(C(C3(C#N)C#N)C4=CC=CC=C4F)C(=O)C5=CC=C(C=C5)F,36.66416,36.017456,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/5302339.png,https://pubchem.ncbi.nlm.nih.gov/compound/5302339
790,5826635,CN(C)N=NC1=CC=C(C=C1)C=C2C=CC3=CC=CC=C32,-71.22566,-3.0068536,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/5826635.png,https://pubchem.ncbi.nlm.nih.gov/compound/5826635
791,71362640,CC1=NC2=C(C1(C)CS(=O)(=O)O)C=CC=N2,-1.6304313,2.1513524,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71362640.png,https://pubchem.ncbi.nlm.nih.gov/compound/71362640
792,21555367,CCCCCCC1=CC=C(C=C1)N(CCO)CCO,-23.353973,-42.810017,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/21555367.png,https://pubchem.ncbi.nlm.nih.gov/compound/21555367
793,18409676,C1CNCC1C2=CNC3=CC=CC=C32,-24.454847,20.446857,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/18409676.png,https://pubchem.ncbi.nlm.nih.gov/compound/18409676
794,59713,C1CCN(CC1)CCCCC2=CN(C3=CC=CC=C32)C4=CC=CC=C4,-28.262575,32.261673,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/59713.png,https://pubchem.ncbi.nlm.nih.gov/compound/59713
795,59815,CC1=CC=CC=C1NCC(=O)N(C)C,8.224387,-29.298115,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/59815.png,https://pubchem.ncbi.nlm.nih.gov/compound/59815
796,165734961,CC(C)(C)OC(=O)NCC(C)(CN)C1=CC=CC=C1N2CCCC2,83.514946,-22.899635,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/165734961.png,https://pubchem.ncbi.nlm.nih.gov/compound/165734961
797,5827151,COC1=CC(=CC(=C1O)C=C2C(=O)N(C(=S)S2)CC3=CC=CC=C3)[N+](=O)[O-],-37.20125,75.854614,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/5827151.png,https://pubchem.ncbi.nlm.nih.gov/compound/5827151
798,71363178,CCN1C(=CC=CC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])C=CC3=CC=CC=C31,-19.49029,63.133747,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71363178.png,https://pubchem.ncbi.nlm.nih.gov/compound/71363178
799,60343,CCN(CC)CC(=O)NC1=CC=CC=C1C2=CC=CC=C2,12.184088,-36.563023,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/60343.png,https://pubchem.ncbi.nlm.nih.gov/compound/60343
800,60423,C1CCN(CC1)CCC2=CN(C3=CC=CC=C32)C4=CC=CC=C4,-28.351416,32.287052,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/60423.png,https://pubchem.ncbi.nlm.nih.gov/compound/60423
801,5827667,CC1(C2=CC=CC=C2N(C1=CC=C3C=CC=C(C3=O)OC)CCO)C,22.175068,49.164955,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/5827667.png,https://pubchem.ncbi.nlm.nih.gov/compound/5827667
802,71363729,C[N+]1=C2C=CC=CC2=CC3=CC=CC=C31.[N+](=O)([O-])[O-],-36.50487,53.233227,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71363729.png,https://pubchem.ncbi.nlm.nih.gov/compound/71363729
803,91810981,CCN1C2=C(C3=C(C=C2)C(=CC(=C3)SOOO)SOOO)C(C1=CC=CC=CC=CC4=[N+](C5=C(C4(C)C)C6=C(C=C5)C(=CC(=C6)S(=O)(=O)O)S(=O)(=O)[O-])CCCCCC(=O)O)(C)C,21.322378,74.83328,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/91810981.png,https://pubchem.ncbi.nlm.nih.gov/compound/91810981
804,110685431,CC(C)(C)C1=CC=CC=C1NC(=O)CCC2CN(C(=O)O2)C,72.51568,-2.83954,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/110685431.png,https://pubchem.ncbi.nlm.nih.gov/compound/110685431
805,4255091,CN(CCC(=O)NC1=CC=C(C=C1)F)CC2=CC=CC=C2,13.175601,-39.752907,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/4255091.png,https://pubchem.ncbi.nlm.nih.gov/compound/4255091
806,2682279,COCCNC(=O)CN1CCC2=CC=CC=C21,64.84638,-32.06075,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/2682279.png,https://pubchem.ncbi.nlm.nih.gov/compound/2682279
807,54586813,CN1CCC2=C(C1)C3=C(N2CCC4=CN=CC=C4)C=CC(=C3)F,-27.609978,36.177242,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/54586813.png,https://pubchem.ncbi.nlm.nih.gov/compound/54586813
808,71364440,CCCCN(CCCC)C1=CC=C(C=C1)C2=CC(=C(C#N)C#N)CCC2,-25.270678,-38.55582,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/71364440.png,https://pubchem.ncbi.nlm.nih.gov/compound/71364440
809,585570,C1=CC=C(C=C1)CCCC(=O)NC2=CC=CC=C2,14.111609,-40.06238,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/585570.png,https://pubchem.ncbi.nlm.nih.gov/compound/585570
810,61309,CCN(CC)C1=CC2=C(C=C1)C(=C3C=CC(=[N+](CC)CC)C=C3O2)C4=CC=CC=C4C(=O)OCC,46.93867,-56.975132,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/61309.png,https://pubchem.ncbi.nlm.nih.gov/compound/61309
811,13692874,CCCCN(CCCC)C1=CC(=C(C=C1)C)C,-25.064407,-39.71886,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/13692874.png,https://pubchem.ncbi.nlm.nih.gov/compound/13692874
812,13692879,CC1=C(C=C(C=C1)N2CCOCC2)C,-9.887817,34.436913,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/13692879.png,https://pubchem.ncbi.nlm.nih.gov/compound/13692879
813,48820292,CC(C)S(=O)(=O)CC(=O)NC(C)C1=CC=C(C=C1)N2CCCC2=O,53.896175,-1.3201835,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/48820292.png,https://pubchem.ncbi.nlm.nih.gov/compound/48820292
814,121696356,CC(CC(=O)NC1=CC=CC=C1C(F)(F)F)NCCC(=O)N2CCOCC2,71.711334,-0.5550305,https://cheminfohosting.s3.us-west-2.amazonaws.com/molecules/trimethyl_indolenine/121696356.png,https://pubchem.ncbi.nlm.nih.gov/compound/121696356
